"experiment","site","year","plot","treatment name","information","value","date","time","co2_ppm","n2o_ppm","ch4_ppm","nh3_ppm","temp_celsius","...12"
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-01,1899-12-31 11:26:27,591.8,0.303,2.03,0,36,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-01,1899-12-31 11:26:48,602.5,0.322,2.01,0.02,36,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-01,1899-12-31 11:27:09,610.2,0.318,1.97,0,36,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-01,1899-12-31 11:27:30,621.3,0.308,2.15,0,36,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-01,1899-12-31 11:27:52,630.3,0.307,2.16,0,36,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:35:53,551.2,0.357,2.16,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:36:14,515.9,0.404,1.9,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:36:35,473.8,0.317,2.19,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:36:56,455.7,0.341,2.34,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:37:17,447.5,0.355,2.25,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:37:38,439.4,0.367,2.24,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:37:59,438.7,0.363,2.05,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:38:20,441.5,0.339,2.3,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:38:41,450.9,0.38,2.15,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:39:02,452,0.354,1.97,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:39:23,455.3,0.343,2.15,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:39:44,457.3,0.37,2.21,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:40:05,456.1,0.345,1.97,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:40:26,465.8,0.403,2.04,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:40:47,467.6,0.357,2.23,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:41:08,471.1,0.354,2.2,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-06-15,1899-12-31 11:41:29,467.6,0.332,2.02,0,37,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:17:05,476.5,0.304,2.34,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:17:25,427.7,0.309,2.27,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:17:47,407.9,0.325,2.36,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:18:08,404.9,0.339,2.26,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:18:29,409.8,0.321,2.32,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:18:50,414.3,0.318,2.31,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:19:11,420.9,0.317,2.51,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:19:32,425.6,0.319,2.33,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:19:53,431.4,0.333,2.29,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:20:14,434.9,0.315,2.36,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:20:35,437.8,0.314,2.33,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:20:56,444.4,0.331,2.34,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:21:17,447.4,0.321,2.38,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:21:37,451.8,0.33,2.35,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:21:58,454.9,0.337,2.29,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:22:19,458.7,0.313,2.36,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:22:40,459.4,0.321,2.44,0,35,NA
"orei_manure","rosemount","2021","302","fertControl_cutNone","N fertilizer rate",NA,2021-09-10,1899-12-31 11:23:01,462,0.312,2.4,0,35,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:45:44,473.4,0.327,2.5,0.72,35,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:46:05,478.4,0.357,1.98,0.29,35,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:46:26,466.4,0.393,2.04,0,35,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:46:47,456.1,0.364,1.81,0,35,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:47:08,450.5,0.349,2.09,0,36,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:47:28,454,0.367,2.04,0,36,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:47:49,451.7,0.376,2,0.02,36,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:48:10,458,0.375,2.02,0,36,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:48:31,452.4,0.331,1.97,0,36,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:48:52,458.4,0.385,2.04,0,36,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:49:13,451.3,0.332,2.16,0,36,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:49:34,455.5,0.358,1.87,0,36,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:49:54,454.5,0.338,2,0,36,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:50:15,453.4,0.323,2.11,0,36,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:50:36,452.3,0.308,2.01,0,36,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:50:57,458.2,0.369,1.92,0,36,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-05,1899-12-31 12:51:18,457.6,0.356,1.91,0,36,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:35:13,541,0.406,2.48,0.05,27,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:35:34,530.5,0.388,2.47,0.04,27,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:35:55,502.6,0.388,2.42,0,27,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:36:16,485,0.379,2.45,0.06,27,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:36:37,475.4,0.402,2.44,0,27,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:36:58,471,0.386,2.46,0.15,27,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:37:19,468.6,0.397,2.48,0.13,27,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:37:39,472.3,0.39,2.42,0.03,27,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:38:00,475.4,0.393,2.56,0.07,27,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:38:21,481.3,0.389,2.53,0.05,28,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:38:42,482.6,0.398,2.38,0.04,27,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:39:03,483,0.382,2.48,0.08,27,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:39:24,484.6,0.362,2.46,0.17,28,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:39:45,488.2,0.392,2.47,0,28,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:40:05,489.3,0.37,2.43,0.03,28,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:40:26,494.3,0.413,2.45,0.07,28,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-04-22,1899-12-31 12:40:47,499.2,0.393,2.45,0.1,28,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 12:58:14,534.8,0.289,1.57,1.79,30,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 12:58:35,484.7,0.342,1.71,0.67,30,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 12:58:56,443.4,0.353,1.88,0.09,30,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 12:59:17,433.2,0.353,2.02,0.06,30,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 12:59:38,431.5,0.342,1.95,0,30,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 12:59:59,431.5,0.347,1.88,0,30,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:00:20,435.1,0.339,1.97,0.08,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:00:41,441.9,0.35,1.92,0.01,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:01:02,444.7,0.362,2.02,0,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:01:22,442.4,0.324,2.02,0,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:01:43,454.5,0.358,1.92,0,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:02:04,450.7,0.352,2.12,0.04,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:02:26,453.7,0.363,1.89,0.02,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:02:47,455.8,0.338,1.89,0,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:03:08,458.1,0.323,1.93,0,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:03:29,465.9,0.334,1.99,0,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:03:50,469.7,0.37,1.77,0,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:04:11,472,0.336,1.89,0,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:04:31,474.4,0.338,1.92,0,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:04:52,475.5,0.343,2.13,0.03,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:05:13,477.2,0.347,1.98,0.01,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-08,1899-12-31 13:05:34,481.9,0.348,2.02,0,31,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:05:51,451.3,0.411,2.2,0,42,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:06:16,430.7,0.431,2.24,0,42,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:08:40,414.7,0.301,2.12,0.94,41,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:09:05,430.2,0.394,2.05,0,41,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:09:29,447,0.424,2.35,0,41,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:09:54,448.4,0.358,2.31,0,42,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:10:17,458.9,0.427,2.34,0,42,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:10:42,459.7,0.414,2.21,0,42,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:11:07,467.8,0.393,2.3,0,42,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:11:31,470.5,0.414,2.33,0,42,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:11:54,480.7,0.463,2.29,0,42,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:12:18,468.8,0.409,2.35,0,42,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:12:43,482.4,0.416,2.32,0,42,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:13:09,508.4,0.513,2.47,0,42,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:13:34,521.5,0.615,2.45,0,42,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:14:00,492.8,0.415,2.32,0,43,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:14:26,479.8,0.362,2.16,0,43,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:14:51,498.4,0.426,2.47,0,43,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-07-16,1899-12-31 12:15:17,496.4,0.383,2.25,0,43,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:06:26,473,0.254,2.51,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:06:47,480.9,0.254,2.51,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:07:08,445.5,0.288,2.5,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:07:29,425.9,0.274,2.47,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:07:50,411.4,0.241,2.45,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:08:11,410.1,0.243,2.42,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:08:32,407.3,0.231,2.53,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:08:53,407.9,0.239,2.49,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:09:14,412.6,0.252,2.45,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:09:35,419.2,0.252,2.53,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:09:56,420.2,0.25,2.48,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:10:17,424.7,0.252,2.41,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:10:38,436.2,0.279,2.52,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:10:59,440.6,0.272,2.46,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:11:20,439.3,0.24,2.55,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:11:41,441.7,0.237,2.48,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:12:02,444.1,0.241,2.46,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-08-10,1899-12-31 12:12:23,442.7,0.239,2.56,0,40,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:45:01,455.8,0.395,1.94,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:45:22,455.5,0.415,1.92,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:45:42,430.5,0.393,1.94,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:46:03,420.7,0.394,1.9,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:46:24,417.2,0.395,1.85,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:46:45,417.8,0.395,1.82,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:47:06,419.6,0.392,1.9,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:47:27,419.5,0.387,1.9,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:47:48,422.6,0.389,1.87,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:48:09,423.8,0.387,1.86,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:48:29,425.2,0.395,1.82,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:48:50,428.7,0.409,1.88,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:49:11,428.7,0.403,1.88,0.02,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:49:32,428.3,0.392,1.84,0.03,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:49:53,431.4,0.402,1.89,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:50:14,431.3,0.39,1.76,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:50:35,433.3,0.423,1.83,0,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-14,1899-12-31 11:50:55,433.7,0.39,1.93,0.03,20,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:23:46,442.2,0.403,1.86,0,26,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:24:07,443,0.402,1.85,0,26,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:24:29,432.7,0.424,2.07,0,26,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:24:50,423.5,0.428,2.01,0,26,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:25:10,423.2,0.426,1.98,0,26,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:25:31,422.6,0.423,2.02,0,26,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:25:52,425.1,0.427,2.01,0,26,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:26:13,422.7,0.414,1.94,0,26,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:26:34,423.7,0.431,1.93,0,26,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:26:55,425.3,0.415,1.94,0,26,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:27:16,426.8,0.417,1.99,0,26,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:27:37,430.5,0.426,1.87,0,26,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:27:58,430.3,0.431,1.99,0,26,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:28:19,429.4,0.422,1.94,0,26,NA
"orei_manure","rosemount","2021","304","fertCommercial_cutNone","N fertilizer rate","70 kg N ha",2021-10-25,1899-12-31 15:28:39,431.2,0.42,1.93,0,26,NA
