"experiment","site","plot","date","ch4.e.gmd"
"ncas","i02","2206","2023-06-21",-0.000810678471527201
"ncas","i02","2206","2023-07-03",-0.00344007681508113
"ncas","i02","2206","2023-07-19",-0.00452464386653752
"ncas","i02","2206","2023-08-01",-0.00288661148339502
"ncas","i02","2206","2023-08-17",-0.00453543284419211
"ncas","i02","2206","2023-09-13",0.00755490882002388
"ncas","i02","2206","2023-09-27",0.00399313760398592
"ncas","i02","2206","2024-03-13",-0.00114127841537934
"ncas","i02","2207","2022-07-01",-9.98990578643474e-05
"ncas","i02","2207","2023-04-14",0.000923205289503447
"ncas","i02","2207","2023-04-25",-0.00193930395041437
"ncas","i02","2207","2023-05-09",-0.00126321147592124
"ncas","i02","2207","2023-05-22",-0.00500119663797756
"ncas","i02","2207","2023-06-05",-0.00130608784687275
"ncas","i02","2207","2023-06-21",0.00328174694029415
"ncas","i02","2207","2023-07-03",-0.00165038097487578
"ncas","i02","2207","2023-07-19",-0.000928130804588885
"ncas","i02","2207","2023-08-01",-0.00163637943439215
"ncas","i02","2207","2023-08-17",-0.00174262650034972
"ncas","i02","2207","2023-09-13",0.00350681388170806
"ncas","i02","2208","2022-07-01",0.00313714898592154
"ncas","i02","2208","2023-04-14",0.000153867548250523
"ncas","i02","2208","2023-04-25",-0.00380820493476744
"ncas","i02","2208","2023-05-09",-0.00165796506214661
"ncas","i02","2208","2023-05-22",0.000229336614634322
"ncas","i02","2208","2023-06-05",0.00689094714577229
"ncas","i02","2208","2023-06-21",-0.000835137340814034
"ncas","i02","2208","2023-07-03",0.00452481732025118
"ncas","i02","2208","2023-07-19",-0.00861102225054203
"ncas","i02","2208","2023-08-01",-0.000348763050533348
"ncas","i02","2208","2023-08-16",-0.00412805906341776
"ncas","i02","2208","2023-09-13",-0.00444196425016367
"ncas","i02","2208","2023-09-27",-0.00646779117144099
"ncas","i02","2208","2024-05-01",-0.00175964257529126
"ncas","i02","2208","2024-05-22",-0.00064123097542807
"ncas","i02","2208","2024-06-06",-0.00144677332931212
"ncas","i02","2208","2024-07-03",0.00815222625318804
"ncas","i10","2208","2024-07-17",0.00691454494528455
"ncas","i02","2208","2024-08-08",0.000451858599743356
"ncas","i02","2208","2024-08-14",-0.00435367377046676
"ncas","i02","2208","2024-08-20",-0.00077354484263911
"ncas","i02","2208","2024-08-30",0.000246959809000674
"ncas","i02","2208","2024-09-24",0.00013004758253613
"ncas","i02","2208","2024-10-08",0.0010413129470256
"ncas","i02","2208","2024-11-04",-0.000679139474751898
"ncas","i02","2210","2022-07-01",-0.00246180176099167
"ncas","i02","2210","2023-04-14",-0.00138480793425526
"ncas","i02","2210","2023-04-25",-0.00292860107791341
"ncas","i02","2210","2023-05-09",-0.00063160573796062
"ncas","i02","2210","2023-05-22",0.00336360368130323
"ncas","i02","2210","2023-06-05",-0.000775460228278638
"ncas","i02","2210","2023-06-21",0.0014060960903384
"ncas","i02","2210","2023-07-03",0.00301006545273579
"ncas","i02","2210","2023-07-19",0.000535118767479993
"ncas","i02","2210","2023-08-01",-0.00189311734773966
"ncas","i02","2210","2023-08-16",-0.000981953850809097
"ncas","i02","2210","2023-09-13",0.000389645986856405
"ncas","i02","2210","2023-09-27",-0.00196983693870429
"ncas","i02","2301","2023-04-14",0.000914145337370079
"ncas","i02","2301","2023-04-25",0.000196091745899565
"ncas","i02","2301","2023-05-09",0.000328742976236614
"ncas","i02","2301","2023-05-22",0.000617441905938415
"ncas","i02","2301","2023-06-05",0.000302898775638335
"ncas","i02","2301","2023-06-21",0.00475570771155279
"ncas","i02","2301","2023-07-03",0.000613511032750789
"ncas","i02","2301","2023-07-19",-0.00103814360312778
"ncas","i02","2301","2023-08-01",0.00463081429453819
"ncas","i02","2301","2023-08-16",-0.0111911345451339
"ncas","i02","2301","2023-09-13",0.00275424921723566
"ncas","i02","2301","2023-09-27",0.00400618067961545
"ncas","i02","2301b","2022-07-01",-0.00123238369199135
"ncas","i02","2302","2022-07-01",-0.00077710943144102
"ncas","i02","2302","2023-04-14",0.00155459330591666
"ncas","i02","2302","2023-04-25",-0.00227780083837712
"ncas","i02","2302","2023-05-09",-0.000554472068293142
"ncas","i02","2302","2023-05-22",0.00304490156113682
"ncas","i02","2302","2023-06-05",0.00243546892329502
"ncas","i02","2302","2023-06-21",-0.00158523590385099
"ncas","i02","2302","2023-07-03",-0.00192239194205726
"ncas","i02","2302","2023-07-19",-0.000615470193002355
"ncas","i02","2302","2023-08-01",-0.00215414567550816
"ncas","i02","2302","2023-08-16",0.00336324934074547
"ncas","i02","2302","2023-09-13",-0.00375418848268659
"ncas","i02","2302","2023-09-27",-0.000500772584951852
"ncas","i02","2302","2024-03-13",0.000944068981984275
"ncas","i02","2305","2022-07-01",-6.7978809189588e-06
"ncas","i02","2305","2023-04-14",-0.000219652530789086
"ncas","i02","2305","2023-04-25",0.00193216877311641
"ncas","i02","2305","2023-05-09",0.000554472068293053
"ncas","i02","2305","2023-05-22",-0.00184641057900702
"ncas","i02","2305","2023-06-05",-0.000981336511907752
"ncas","i02","2305","2023-06-21",0.00249958698832468
"ncas","i02","2305","2023-07-03",0.00434361299363615
"ncas","i02","2305","2023-07-19",-0.00361588738388872
"ncas","i02","2305","2023-08-01",-0.000613511032750917
"ncas","i02","2305","2023-08-16",0.00261574832025983
"ncas","i02","2305","2023-09-13",0.00432810591279896
"ncas","i02","2305","2023-09-27",-0.00577168324490908
"ncas","i02","2306","2022-07-01",-7.57246939096264e-05
"ncas","i02","2306","2023-04-14",0.00162078500308832
"ncas","i02","2306","2023-04-25",0.00295756484234428
"ncas","i02","2306","2023-05-09",-0.0010467553347793
"ncas","i02","2306","2023-05-22",-0.00192334435313229
"ncas","i02","2306","2023-06-05",-0.00520863225551028
"ncas","i02","2306","2023-07-03",0.00410202684482445
"ncas","i02","2306","2023-07-19",0.00507762909226916
"ncas","i02","2306","2023-08-01",-0.00183469291707451
"ncas","i02","2306","2023-08-16",0.000905401420718133
"ncas","i02","2306","2023-09-13",-0.0049746222569952
"ncas","i02","2306","2023-09-27",-0.00199656880199303
"ncas","i02","2306","2024-03-13",-0.00181249728225443
"ncas","i02","2306","2024-03-19",0.000239053325635534
"ncas","i02","2306","2024-04-04",3.93367315104616e-05
"ncas","i02","2306","2024-04-09",0.000880802464126949
"ncas","i02","2306","2024-04-15",-0.000797591155071478
"ncas","i02","2306","2024-04-22",-0.000830610376911787
"ncas","i02","2306","2024-04-25",0.000172264929004159
"ncas","i02","2306","2024-05-01",0.000996303730115238
"ncas","i02","2306","2024-05-03",-0.00100337257338258
"ncas","i02","2306","2024-05-06",0.00052498681173767
"ncas","i02","2306","2024-05-09",-0.000524287394580603
"ncas","i02","2306","2024-05-22",0.00343092455735948
"ncas","i02","2306","2024-05-23",-0.0004411998987988
"ncas","i02","2306","2024-05-30",-0.00208358288078577
"ncas","i02","2306","2024-05-31",-0.00108734680821847
"ncas","i02","2306","2024-06-04",-0.0022757551838834
"ncas","i02","2306","2024-06-11",0.00331477158148607
"ncas","i02","2306","2024-06-13",-0.000815517423874089
"ncas","i02","2306","2024-06-25",-0.00193196594767334
"ncas","i02","2306","2024-06-26",-0.0037452391252749
"ncas","i02","2306","2024-07-01",-0.000661499488394709
"ncas","i02","2306","2024-07-03",0.00517083454393133
"ncas","i02","2306","2024-07-09",0.00078362163112169
"ncas","i02","2306","2024-07-11",0.00158734382440366
"ncas","i10","2306","2024-07-17",-0.00383309138934467
"ncas","i02","2306","2024-07-19",0.00370458445014269
"ncas","i02","2306","2024-07-25",-0.00109273498491565
"ncas","i10","2306","2024-07-30",-0.000190753711458015
"ncas","i02","2306","2024-08-08",-0.00140128091823249
"ncas","i02","2306","2024-08-14",0.00168674557991673
"ncas","i02","2306","2024-08-20",-0.00149057884718272
"ncas","i02","2306","2024-08-30",-0.00217794904554405
"ncas","i02","2306","2024-09-12",-0.00151632532324208
"ncas","i02","2306","2024-09-24",-0.000444153133965623
"ncas","i02","2306","2024-10-08",-0.000339826283202066
"ncas","i02","2306","2024-11-04",0.000659622729776131
"ncas","i02","2307","2022-07-01",-0.00235937090403535
"ncas","i02","2307","2023-04-14",-0.000710169453174227
"ncas","i02","2307","2023-04-25",-0.00244876957824855
"ncas","i02","2307","2023-05-09",0.00434228944847916
"ncas","i02","2307","2023-05-22",-0.00173638064741675
"ncas","i02","2307","2023-06-05",0.000226462271978642
"ncas","i02","2307","2023-06-21",-0.00407632089561676
"ncas","i02","2307","2023-07-03",0.00702623206322197
"ncas","i02","2307","2023-07-19",8.4542046283618e-05
"ncas","i02","2307","2023-08-01",-0.000432042809346273
"ncas","i02","2307","2023-08-16",0.00115033318640776
"ncas","i02","2307","2023-09-13",-0.000784366315068722
"ncas","i02","2307","2023-09-27",0.00224613990224201
"ncas","i02","2308","2022-07-01",0.0030289877563834
"ncas","i02","2308","2023-04-14",0.00309492800979515
"ncas","i02","2308","2023-04-25",0.000811766495874844
"ncas","i02","2308","2023-05-09",0.00165796506214656
"ncas","i02","2308","2023-05-22",-0.00115033318640786
"ncas","i02","2308","2023-06-05",0.00416485816502719
"ncas","i02","2308","2023-06-21",-0.00117205337243142
"ncas","i02","2308","2023-07-03",0.00121159510255336
"ncas","i02","2308","2023-07-19",-0.002050994568318
"ncas","i02","2308","2023-08-01",0.00526707744788041
"ncas","i02","2308","2023-08-16",-0.00523416504444615
"ncas","i02","2308","2023-09-13",-0.00273637318791732
"ncas","i02","2308","2023-09-27",-0.00798627520797224
"ncas","i02","2310","2022-07-01",0.00241496825563017
"ncas","i02","2310","2023-04-14",0.000619426292587718
"ncas","i02","2310","2023-04-25",-0.004148851527044
"ncas","i02","2310","2023-05-09",-0.00249094080213583
"ncas","i02","2310","2023-05-22",0.000929139438881551
"ncas","i02","2310","2023-06-05",0.000455780760536002
"ncas","i02","2310","2023-06-21",0.00203816044780828
"ncas","i02","2310","2023-07-03",0.00498276365209
"ncas","i02","2310","2023-07-19",7.74282865734422e-05
"ncas","i02","2310","2023-08-01",-0.000233728077187314
"ncas","i02","2310","2023-08-16",0.00913653781566925
"ncas","i02","2310","2023-09-13",0.00456418441713344
"ncas","i02","2310","2023-09-27",-0.00137085489293861
"ncas","i02","2310","2024-05-01",-0.000370439713501025
"ncas","i02","2310","2024-05-22",-0.000766343102579854
"ncas","i02","2310","2024-06-06",-0.00152347982604118
"ncas","i02","2310","2024-07-03",-0.00140996629126301
"ncas","i10","2310","2024-07-17",-0.00224129086793045
"ncas","i02","2310","2024-08-08",-0.000440257478322786
"ncas","i02","2310","2024-08-20",-0.000166220564053614
"ncas","i02","2310","2024-08-30",0.000185698541522734
"ncas","i02","2310","2024-09-24",-0.00120329415248116
"ncas","i02","2310","2024-10-08",-0.000522816294426687
"ncas","i02","2310","2024-11-04",0.000153242989051201
"ncas","i02","2311","2022-07-01",-0.000305782152845782
"ncas","i02","2311","2023-04-14",-0.00234903594038688
"ncas","i02","2311","2023-04-25",0.000157210582589478
"ncas","i02","2311","2023-05-09",-0.0031788634494257
"ncas","i02","2311","2023-05-22",0.00433598404811419
"ncas","i02","2311","2023-06-05",0.0013716672611483
"ncas","i02","2311","2023-06-21",0.00430278316759533
"ncas","i02","2311","2023-07-03",-0.00151926920178687
"ncas","i02","2311","2023-07-19",0.000854457278867249
"ncas","i02","2311","2023-08-01",0.00189065786984698
"ncas","i02","2311","2023-08-16",0.000336737207092325
"ncas","i02","2311","2023-09-13",-0.00519372709535887
"ncas","i02","2311","2023-09-27",0.00372732181840654
"ncas","i02","2311","2024-03-13",-0.000973554873144203
"ncas","i02","2311","2024-03-19",-0.00100949003064028
"ncas","i02","2311","2024-04-04",0.000184946537589596
"ncas","i02","2311","2024-04-09",0.00197518290255307
"ncas","i02","2311","2024-04-15",0.00100156305871721
"ncas","i02","2311","2024-04-22",0.000526420121080114
"ncas","i02","2311","2024-04-25",0.00187621538906556
"ncas","i02","2311","2024-05-01",-0.00203923189616294
"ncas","i02","2311","2024-05-03",0.00205048466850452
"ncas","i02","2311","2024-05-06",-0.000766010865343906
"ncas","i02","2311","2024-05-09",0.00179012072147076
"ncas","i02","2311","2024-05-22",-0.00109133361815415
"ncas","i02","2311","2024-05-23",0.00152617604148029
"ncas","i02","2311","2024-05-30",-0.00343918872707828
"ncas","i02","2311","2024-05-31",-6.44665752399092e-05
"ncas","i02","2311","2024-06-04",0.000149939884036122
"ncas","i02","2311","2024-06-06",0.00113929674583537
"ncas","i02","2311","2024-06-11",-0.00163681267509162
"ncas","i02","2311","2024-06-13",0.00010183133463872
"ncas","i02","2311","2024-06-25",0.00227311130120837
"ncas","i02","2311","2024-06-26",-0.00095504582609001
"ncas","i02","2311","2024-07-01",-0.00383981632590834
"ncas","i02","2311","2024-07-03",-0.00400339707188245
"ncas","i02","2311","2024-07-09",0.00185435774618716
"ncas","i02","2311","2024-07-11",-0.000569687824984929
"ncas","i10","2311","2024-07-17",-0.000230354597430131
"ncas","i02","2311","2024-07-19",0.00165703659493299
"ncas","i02","2311","2024-07-25",0.000979019242824142
"ncas","i10","2311","2024-07-30",0.00110885982390295
"ncas","i02","2311","2024-08-08",0.00328061383963089
"ncas","i02","2311","2024-08-14",-0.000643667778939648
"ncas","i02","2311","2024-08-20",-0.000436620962135217
"ncas","i02","2311","2024-08-30",-0.000948965170404648
"ncas","i02","2311","2024-09-12",0.000781669964631436
"ncas","i02","2311","2024-09-24",0.000396899693036811
"ncas","i02","2311","2024-10-08",0.00302707013430083
"ncas","i02","2311","2024-11-04",-0.00106115585516309
"ncas","i02","2312","2022-07-01",0.00251416790447835
"ncas","i02","2312","2023-04-14",-0.000926823194358755
"ncas","i02","2312","2023-04-25",0.000734630873474526
"ncas","i02","2312","2023-05-09",0.00190751533488684
"ncas","i02","2312","2023-05-22",-0.00186427042661946
"ncas","i02","2312","2023-06-05",-0.0012408463978733
"ncas","i02","2312","2023-06-21",0.00224884146245892
"ncas","i02","2312","2023-07-03",0.00243851957537468
"ncas","i02","2312","2023-07-19",-0.00200946271003395
"ncas","i02","2312","2023-08-01",0.00504540552195492
"ncas","i02","2312","2023-08-16",0.0109525887563895
"ncas","i02","2312","2023-09-13",0.00322388908081858
"ncas","i02","2312","2023-09-27",-0.00174121655562402
"ncas","i02","2402","2022-07-01",-0.00210084287947406
"ncas","i02","2402","2023-04-14",-0.00209730422994697
"ncas","i02","2402","2023-04-25",0.000216798464700079
"ncas","i02","2402","2023-05-09",-0.000877080671986379
"ncas","i02","2402","2023-05-22",-0.00102397178519486
"ncas","i02","2402","2023-06-05",0.000170820656237453
"ncas","i02","2402","2023-06-21",0.00232182137748999
"ncas","i02","2402","2023-07-03",-0.00252270276097755
"ncas","i02","2402","2023-07-19",0.00222083270821423
"ncas","i02","2402","2023-08-01",-0.00364491363179124
"ncas","i02","2402","2023-08-17",0.00548353945025926
"ncas","i02","2402","2023-09-13",-0.000311475019599845
"ncas","i02","2402","2023-09-27",-0.00693709110861629
"ncas","i02","2403","2022-07-01",-0.00161046646097102
"ncas","i02","2403","2023-04-14",-0.00046606760665496
"ncas","i02","2403","2023-04-25",-0.000959161691566314
"ncas","i02","2403","2023-05-09",-0.00127575370470747
"ncas","i02","2403","2023-05-22",-0.00194822993428236
"ncas","i02","2403","2023-06-05",-0.00429457722925587
"ncas","i02","2403","2023-06-21",0.00281591008174608
"ncas","i02","2403","2023-07-03",-0.00186057355975755
"ncas","i02","2403","2023-07-19",-0.000153177721394816
"ncas","i02","2403","2023-08-01",0.000615470193002262
"ncas","i02","2403","2023-08-17",-0.00168318531370406
"ncas","i02","2403","2023-09-13",0.000923228895248024
"ncas","i02","2403","2023-09-27",-0.00552655020715532
"ncas","i02","2404","2022-07-01",0.00166579812371766
"ncas","i02","2404","2023-04-14",-0.000145249576470245
"ncas","i02","2404","2023-04-25",-0.00286661022558806
"ncas","i02","2404","2023-05-09",0.00132228651925217
"ncas","i02","2404","2023-05-22",0.00296861812838754
"ncas","i02","2404","2023-06-05",0.00242402678678908
"ncas","i02","2404","2023-06-21",0.00412376829768309
"ncas","i02","2404","2023-07-03",0.000535564155427228
"ncas","i02","2404","2023-07-19",0.000156364182166659
"ncas","i02","2404","2023-08-01",-0.00342008424703671
"ncas","i02","2404","2023-08-16",0.0034821272989522
"ncas","i02","2404","2023-09-13",-0.00023763088641133
"ncas","i02","2404","2023-09-27",-0.00354720724368828
"ncas","i02","2404","2024-03-13",0.000325477895188823
"ncas","i02","2405","2022-07-01",0.012089479765037
"ncas","i02","2405","2023-04-14",-0.00289273737008404
"ncas","i02","2405","2023-04-25",-0.000798392415802959
"ncas","i02","2405","2023-05-09",-0.000956815278530635
"ncas","i02","2405","2023-05-22",-0.00293805677977168
"ncas","i02","2405","2023-06-05",0.00198678965589103
"ncas","i02","2405","2023-06-21",0.00261634901382908
"ncas","i02","2405","2023-07-03",-0.0008278651825348
"ncas","i02","2405","2023-07-19",0.000604410293272879
"ncas","i02","2405","2023-08-01",0.00238934223816356
"ncas","i02","2405","2023-08-16",0.00330904036028005
"ncas","i02","2405","2023-09-13",0.00389782805094416
"ncas","i02","2405","2023-09-27",0.0522740288887514
"ncas","i02","2405","2024-05-01",0.00319896575035061
"ncas","i02","2405","2024-05-22",0.00282068496465052
"ncas","i02","2405","2024-06-06",0.000691661964039996
"ncas","i10","2405","2024-07-17",0.00681664793174778
"ncas","i10","2405","2024-07-30",0.00738198303322061
"ncas","i02","2405","2024-08-08",0.00407935440599302
"ncas","i02","2405","2024-08-14",0.00219772016982871
"ncas","i02","2405","2024-08-20",0.00306271888241909
"ncas","i02","2405","2024-08-30",0.0058642916067304
"ncas","i02","2405","2024-09-24",0.00920266587688497
"ncas","i02","2405","2024-10-08",0.00170262857613072
"ncas","i02","2405","2024-11-04",0.00489509621412073
"ncas","i02","2406","2022-07-01",-0.00331337548135346
"ncas","i02","2406","2023-04-14",-0.000156364182166758
"ncas","i02","2406","2023-04-25",0.000135023025836847
"ncas","i02","2406","2023-05-09",0.00342091018575618
"ncas","i02","2406","2023-05-22",0.00150070585521128
"ncas","i02","2406","2023-06-05",-0.0036568216986829
"ncas","i02","2406","2023-07-19",-0.00484776676037414
"ncas","i02","2406","2023-08-01",-0.00410220189890931
"ncas","i02","2406","2023-08-16",7.92102954704201e-05
"ncas","i02","2406","2023-09-13",-0.00208691352840482
"ncas","i02","2406","2023-09-27",-0.00468257354670423
"ncas","i02","2406","2024-03-13",0.00508421120763753
"ncas","i02","2406","2024-03-19",0.00717285907419352
"ncas","i02","2406","2024-04-04",0.00234072486822288
"ncas","i02","2406","2024-04-09",0.00400477618611073
"ncas","i02","2406","2024-04-15",0.00414944582185923
"ncas","i02","2406","2024-04-22",0.00337098344506429
"ncas","i02","2406","2024-04-25",0.00607479120937914
"ncas","i02","2406","2024-05-01",0.000695186109182288
"ncas","i02","2406","2024-05-03",0.00421324151456156
"ncas","i02","2406","2024-05-06",0.00211777510258384
"ncas","i02","2406","2024-05-09",0.00556684567006122
"ncas","i02","2406","2024-05-22",0.000406458182787404
"ncas","i02","2406","2024-05-23",0.00114982583345591
"ncas","i02","2406","2024-05-30",0.00662716743118488
"ncas","i02","2406","2024-05-31",0.00758836508314091
"ncas","i02","2406","2024-06-04",0.0060889888332965
"ncas","i02","2406","2024-06-06",-0.00196119125621884
"ncas","i02","2406","2024-06-11",0.0034429991793
"ncas","i02","2406","2024-06-26",0.00272526381999816
"ncas","i02","2406","2024-07-01",0.0058981332471344
"ncas","i02","2406","2024-07-03",-0.000199064397150736
"ncas","i02","2406","2024-07-09",0.00290821466532436
"ncas","i02","2406","2024-07-11",0.00165272051199283
"ncas","i10","2406","2024-07-17",-0.0014400322329679
"ncas","i02","2406","2024-07-19",0.00094902309932978
"ncas","i02","2406","2024-07-25",0.00458383344489244
"ncas","i10","2406","2024-07-30",0.000423288727219891
"ncas","i02","2406","2024-08-08",0.00155521475299648
"ncas","i02","2406","2024-08-14",-0.00226598491687928
"ncas","i02","2406","2024-08-20",-0.00137523852804376
"ncas","i02","2406","2024-08-30",0.00209915837650583
"ncas","i02","2406","2024-09-12",0.00711977258120004
"ncas","i02","2406","2024-09-24",0.00119951907228904
"ncas","i02","2406","2024-10-08",-0.00459876434845123
"ncas","i02","2406","2024-11-04",-0.00038742901297093
"ncas","i02","2409","2022-07-01",0.00230722850768165
"ncas","i02","2409","2023-04-14",-0.00214938381257558
"ncas","i02","2409","2023-04-25",-0.000166095646332504
"ncas","i02","2409","2023-05-09",0.00573105557411189
"ncas","i02","2409","2023-05-22",-0.00221788827317243
"ncas","i02","2409","2023-06-05",0.000137556529732517
"ncas","i02","2409","2023-06-21",0.00351470497103842
"ncas","i02","2409","2023-07-03",-0.00186427042661956
"ncas","i02","2409","2023-07-19",-0.00256342582786836
"ncas","i02","2409","2023-08-01",0.000858524351944916
"ncas","i02","2409","2023-08-16",-0.00211042719972952
"ncas","i02","2409","2023-09-13",-0.00191998496701326
"ncas","i02","2409","2023-09-27",0.000948762720279066
"ncas","i02","2410","2022-07-01",-9.82506345564679e-05
"ncas","i02","2410","2023-04-14",-0.00198694511259643
"ncas","i02","2410","2023-04-25",0.00173149612299809
"ncas","i02","2410","2023-05-09",0.00311997557139642
"ncas","i02","2410","2023-05-22",-0.000789507172450818
"ncas","i02","2410","2023-06-05",-0.00140727763950038
"ncas","i02","2410","2023-06-21",0.00663750048883798
"ncas","i02","2410","2023-07-03",0.00141320575715206
"ncas","i02","2410","2023-07-19",-0.00102267160490913
"ncas","i02","2410","2023-08-01",0.00107590624742472
"ncas","i02","2410","2023-08-16",-0.00171752267994178
"ncas","i02","2410","2023-09-13",-0.000947138041707806
"ncas","i02","2410","2023-09-27",-0.0083721336871426
"ncas","i02","2411","2023-04-14",0.00183973215190261
"ncas","i02","2411","2023-04-25",-6.99675579669874e-05
"ncas","i02","2411","2023-05-22",-0.000587762038177131
"ncas","i02","2411","2023-06-05",0.00180410529018798
"ncas","i02","2411","2023-06-21",-0.00469296022164278
"ncas","i02","2411","2023-07-03",0.00293284905320748
"ncas","i02","2411","2023-07-19",0.00185064948616353
"ncas","i02","2411","2023-08-01",0.00100101166450732
"ncas","i02","2411","2023-08-16",-0.0028253096118943
"ncas","i02","2411","2023-09-13",-0.00562304542192693
"ncas","i02","2411","2023-09-27",-0.00960883724485501
"ncas","i02","2411","2024-03-13",0.00252025879114453
"ncas","i02","2411","2024-03-19",0.000452143239838426
"ncas","i02","2411","2024-04-04",0.000428202498026368
"ncas","i02","2411","2024-04-09",0.00300586332709348
"ncas","i02","2411","2024-04-15",-0.000832441033368909
"ncas","i02","2411","2024-04-22",6.93647539994968e-05
"ncas","i02","2411","2024-05-01",0.000931782317193874
"ncas","i02","2411","2024-05-03",0.000330871152985558
"ncas","i02","2411","2024-05-09",0.000124009792418497
"ncas","i02","2411","2024-05-22",-0.00224003546026735
"ncas","i02","2411","2024-05-23",0.00100073215635357
"ncas","i02","2411","2024-05-31",0.0020201422621093
"ncas","i02","2411","2024-06-04",-0.00114635372774999
"ncas","i02","2411","2024-06-06",-0.00102620615613438
"ncas","i02","2411","2024-06-11",0.00120727752748506
"ncas","i02","2411","2024-06-13",-0.000672476242959015
"ncas","i02","2411","2024-06-25",0.00101029012773007
"ncas","i02","2411","2024-06-26",-0.00119668429142112
"ncas","i02","2411","2024-07-01",0.00112154489495661
"ncas","i02","2411","2024-07-03",0.00187518445694797
"ncas","i02","2411","2024-07-09",-0.000740230670936393
"ncas","i02","2411","2024-07-11",0.00112778034769013
"ncas","i10","2411","2024-07-17",0.00334913430766654
"ncas","i02","2411","2024-07-19",0.000607965528046672
"ncas","i02","2411","2024-07-25",0.000245229792825544
"ncas","i10","2411","2024-07-30",9.91426238661409e-05
"ncas","i02","2411","2024-08-08",-0.00440036830299584
"ncas","i02","2411","2024-08-14",0.0026101366886728
"ncas","i02","2411","2024-08-20",-0.00127979298130834
"ncas","i02","2411","2024-08-30",0.00100547922235994
"ncas","i02","2411","2024-09-12",0.00067495788436043
"ncas","i02","2411","2024-09-24",0.000590588148815382
"ncas","i02","2411","2024-10-08",-0.000418082737074126
"ncas","i02","2411","2024-11-04",-0.000529199590715761
"ncas","i02","2412","2023-04-14",0.00202615913165358
"ncas","i02","2412","2023-04-25",-0.00466847951024338
"ncas","i02","2412","2023-05-09",0.000719994362629933
"ncas","i02","2412","2023-05-22",-0.00226728064141724
"ncas","i02","2412","2023-06-05",0.00493953524750737
"ncas","i02","2412","2023-06-21",-0.00314424404284812
"ncas","i02","2412","2023-07-03",0.00192334435313223
"ncas","i02","2412","2023-07-19",-0.000881835610249689
"ncas","i02","2412","2023-08-01",0.00499033607757642
"ncas","i02","2412","2023-08-16",-0.00178903087212588
"ncas","i02","2412","2023-09-13",-0.00127154537977024
"ncas","i02","2412","2023-09-27",0.000504065516630059
"ncas","i02","501","2023-09-26",-0.00188862803467596
"ncas","i02","501","2023-10-18",-0.0156011636605964
"ncas","i02","501","2024-05-01",-0.00141968072479162
"ncas","i02","501","2024-05-22",-0.000262259639549561
"ncas","i02","501","2024-06-06",0.00148352825549722
"ncas","i02","501","2024-07-03",-0.000227444616237357
"ncas","i10","501","2024-07-17",0.00175540704873842
"ncas","i10","501","2024-07-30",0.00244113779034986
"ncas","i02","501","2024-08-08",9.70199249645477e-05
"ncas","i02","501","2024-08-14",0.000307357440249492
"ncas","i02","501","2024-08-20",0.00162282603573906
"ncas","i02","501","2024-08-30",-0.00018930814406429
"ncas","i02","501","2024-09-24",0.000450876766399512
"ncas","i02","501","2024-10-08",0.00205340919864741
"ncas","i02","501","2024-10-16",0.00159026161466902
"ncas","i02","501","2024-11-04",-0.00154349880625429
"ncas","i02","502","2023-09-26",-0.00149516386078516
"ncas","i02","502","2023-10-18",0.00564375622607907
"ncas","i02","503","2024-10-16",0.00907132932421805
"ncas","i02","504","2023-04-13",-0.00474514720714013
"ncas","i02","504","2023-04-26",0.000648610099070043
"ncas","i02","504","2023-05-10",0.00111352136852561
"ncas","i02","504","2023-05-23",0.00589316790129233
"ncas","i02","504","2023-06-06",0.00439955240499486
"ncas","i02","504","2023-07-05",-0.00288965997278448
"ncas","i02","504","2023-07-20",0.00446521316875328
"ncas","i02","504","2023-08-02",0.00593776166642655
"ncas","i02","504","2023-08-17",0.00703638819750159
"ncas","i02","504","2023-09-14",0.00309485388525481
"ncas","i02","504","2023-09-26",-0.000786928347781692
"ncas","i02","504","2023-10-18",0.00386091455857198
"ncas","i02","505","2024-10-16",0.00321518614091862
"ncas","i02","506","2023-04-13",-0.00129957414959448
"ncas","i02","506","2023-04-26",-0.00147009883260955
"ncas","i02","506","2023-05-10",0.00359637618983412
"ncas","i02","506","2023-05-23",-0.000699101409982298
"ncas","i02","506","2023-06-06",-0.00141647102600695
"ncas","i02","506","2023-07-05",-0.0082338610509028
"ncas","i02","506","2023-07-20",0.00163651314479704
"ncas","i02","506","2023-08-02",-0.00134771914318075
"ncas","i02","506","2023-08-17",-0.0035182699668645
"ncas","i02","506","2023-09-14",0.00113587040864375
"ncas","i02","506","2023-09-26",-0.00180993519989775
"ncas","i02","506","2023-10-18",0.0267376185780044
"ncas","i02","506","2024-05-01",0.000452993922858293
"ncas","i02","506","2024-05-22",0.000874609752038761
"ncas","i02","506","2024-06-06",-0.000468188731344355
"ncas","i02","506","2024-07-03",0.00148683529025955
"ncas","i10","506","2024-07-17",0.00125516925095694
"ncas","i10","506","2024-07-30",-0.00252251804907844
"ncas","i02","506","2024-08-08",0.00174635864936198
"ncas","i02","506","2024-08-14",-0.000728042204836811
"ncas","i02","506","2024-08-20",-0.00131155458221595
"ncas","i02","506","2024-08-30",-0.000759378927096888
"ncas","i02","506","2024-09-24",-0.00126137687845306
"ncas","i02","506","2024-10-08",0.00337503575985797
