plot,date,year,co2.e.gmd,co2.e.gmhr,n2o.e.gmhr,ch4.e.gmhr,experiment,site
2203,2024-09-12,2024,4.022720188451828,0.16761334118549281,-1.5954380313538415e-4,0,ncas,i02
2203,2024-09-24,2024,3.368987325687662,0.1403744719036526,-7.612921004180478e-5,-5.419502385057861e-5,ncas,i02
2203,2024-10-08,2024,2.791771459075669,0.11632381079481953,0,0,ncas,i02
2203,2024-11-04,2024,2.0073697545259925,0.08364040643858302,1.2870563819231663e-4,0,ncas,i02
2205,2024-03-13,2024,2.1251927593092548,0.0885496983045523,2.4036710083747323e-4,-6.667694914744495e-5,ncas,i02
2205,2024-03-19,2024,0.32616785132146775,0.013590327138394491,0,0,ncas,i02
2205,2024-04-04,2024,0.18449663218447293,0.007687359674353039,-4.4191168811965746e-5,0,ncas,i02
2205,2024-04-09,2024,4.135896965023954,0.17232904020933143,0,0,ncas,i02
2205,2024-04-15,2024,2.303281389827944,0.09597005790949766,0,0,ncas,i02
2205,2024-04-22,2024,3.7795566111862535,0.1574815254660939,-1.680313827906854e-4,-2.828556850362347e-5,ncas,i02
2205,2024-04-25,2024,2.8867448521414056,0.12028103550589189,6.748584286106776e-5,0,ncas,i02
2205,2024-05-01,2024,2.6844309483407525,0.11185128951419802,4.898154932631387e-5,0,ncas,i02
2205,2024-05-03,2024,4.622742152252049,0.1926142563438354,6.333033032032732e-5,0,ncas,i02
2205,2024-05-06,2024,3.0347988632732266,0.12644995263638442,0,0,ncas,i02
2205,2024-05-09,2024,5.89715735768307,0.24571488990346127,1.5886905287272962e-4,0,ncas,i02
2205,2024-05-22,2024,4.646030329017642,0.19358459704240175,4.6802185095330576e-4,0,ncas,i02
2205,2024-05-23,2024,9.39952654331782,0.39164693930490924,1.4080625624091333e-4,0,ncas,i02
2205,2024-05-30,2024,7.685476927632032,0.32022820531800134,1.9175802642639017e-4,0,ncas,i02
2205,2024-05-31,2024,6.976993866054728,0.29070807775228036,-7.291266352257817e-5,0,ncas,i02
2205,2024-06-04,2024,10.344801676413752,0.4310334031839063,4.4557913698758765e-4,0,ncas,i02
2205,2024-06-06,2024,2.136531250990752,0.089022135457948,0,0,ncas,i02
2205,2024-06-11,2024,6.717337989578632,0.2798890828991097,0,0,ncas,i02
2205,2024-06-13,2024,7.022508184504544,0.29260450768768936,-2.796599295847648e-4,0,ncas,i02
2205,2024-06-25,2024,10.295638114291668,0.4289849214288195,3.6045364989052177e-4,0,ncas,i02
2205,2024-06-26,2024,8.828642756456647,0.3678601148523603,8.341890809966412e-5,0,ncas,i02
2205,2024-07-01,2024,7.839081654407693,0.3266284022669872,-1.0180950772985801e-4,4.15777941034682e-5,ncas,i02
2205,2024-07-03,2024,8.824098835626657,0.3676707848177774,3.782961161953436e-4,-7.233662134595168e-5,ncas,i02
2205,2024-07-09,2024,9.327485709983156,0.38864523791596484,-1.4496804639158332e-4,0,ncas,i02
2205,2024-07-11,2024,10.732703523248029,0.4471959801353345,0,0,ncas,i02
2205,2024-07-19,2024,6.6153173192218295,0.2756382216342429,1.2018972865031184e-4,0,ncas,i02
2205,2024-07-25,2024,7.871428437049978,0.3279761848770824,0,0,ncas,i02
2205,2024-08-08,2024,3.6833292852043447,0.15347205355018104,-9.617289969703172e-5,0,ncas,i02
2205,2024-08-14,2024,5.5131871260474865,0.2297161302519786,-1.4830621928868664e-4,3.971974771687163e-5,ncas,i02
2205,2024-08-20,2024,9.865660696234128,0.411069195676422,2.5123890878965766e-4,0,ncas,i02
2205,2024-08-30,2024,8.247021753550861,0.3436259063979526,1.6171160015066098e-4,0,ncas,i02
2205,2024-09-12,2024,8.054364281203435,0.3355985117168098,5.6330369055119646e-5,6.82797193413795e-5,ncas,i02
2205,2024-09-24,2024,5.796388421273597,0.2415161842197332,0,0,ncas,i02
2205,2024-10-08,2024,4.780013272273888,0.19916721967807868,-1.2648846890349008e-4,0,ncas,i02
2205,2024-11-04,2024,3.756605912292079,0.1565252463455033,5.208442014145156e-5,3.3686702548786456e-5,ncas,i02
2206,2024-03-13,2024,1.7889102646194701,0.07453792769247791,-2.2871186964195143e-4,0,ncas,i02
2208,2024-05-01,2024,5.9880908481426625,0.2495037853392776,4.257802138332809e-5,0,ncas,i02
2208,2024-05-22,2024,5.0817623070415046,0.21174009612672937,1.0945606008565518e-4,0,ncas,i02
2208,2024-06-06,2024,2.841699523093071,0.1184041467955446,-1.9501534761437323e-4,0,ncas,i02
2208,2024-07-03,2024,8.123522128788021,0.3384800886995009,5.623327185511543e-4,-7.730200023629187e-5,ncas,i02
2208,2024-08-08,2024,7.525591445807161,0.3135663102419651,6.815202106510042e-5,0,ncas,i02
2208,2024-08-14,2024,3.693289235361812,0.15388705147340884,-3.162787401624627e-4,0,ncas,i02
2208,2024-08-20,2024,6.390423291031502,0.2662676371263126,0,0,ncas,i02
2208,2024-08-30,2024,4.4561079467160996,0.18567116444650417,1.1610221447231359e-4,0,ncas,i02
2208,2024-09-24,2024,4.998671549861636,0.20827798124423486,4.458317719123179e-5,0,ncas,i02
2208,2024-10-08,2024,3.9886292183824974,0.16619288409927072,1.1270580927584221e-4,0,ncas,i02
2208,2024-11-04,2024,2.7613277429263383,0.11505532262193076,1.1975951069478655e-4,0,ncas,i02
2302,2024-03-13,2024,2.6683397834713314,0.11118082431130548,2.123977716707576e-4,-4.881966072634135e-5,ncas,i02
2306,2024-03-13,2024,0.2751544579047738,0.011464769079365575,-1.8560226038094873e-4,0,ncas,i02
2306,2024-03-19,2024,0,0,0,0,ncas,i02
2306,2024-04-04,2024,0,0,5.104271548028242e-5,0,ncas,i02
2306,2024-04-09,2024,1.8398275481064625,0.0766594811711026,8.91930422850083e-5,0,ncas,i02
2306,2024-04-15,2024,0.940716988214012,0.039196541175583834,-8.220785109767493e-5,-5.813989652482117e-5,ncas,i02
2306,2024-04-22,2024,-0.3578995868966705,-0.014912482787361271,6.801927653973049e-5,0,ncas,i02
2306,2024-04-25,2024,0,0,0,0,ncas,i02
2306,2024-05-01,2024,1.504730950861401,0.06269712295255837,1.2014663808541984e-4,0,ncas,i02
2306,2024-05-03,2024,1.4132130628890973,0.058883877620379055,-7.623895679149396e-5,0,ncas,i02
2306,2024-05-06,2024,0.3042628514541914,0.012677618810591307,1.4919669915220083e-4,0,ncas,i02
2306,2024-05-09,2024,0.281624783808121,0.011734365992005042,0,-2.766922230423058e-5,ncas,i02
2306,2024-05-22,2024,8.83325721847591,0.36805238410316293,2.0084111391748227e-4,-2.0682576961879358e-5,ncas,i02
2306,2024-05-23,2024,2.0459873377352538,0.08524947240563557,-7.501136759374862e-5,0,ncas,i02
2306,2024-05-30,2024,1.1770214912330452,0.04904256213471022,-2.2749836219658763e-4,0,ncas,i02
2306,2024-05-31,2024,1.7393158393482435,0.07247149330617682,0,-3.837064303756158e-5,ncas,i02
2306,2024-06-04,2024,5.220277071388147,0.21751154464117278,-1.5099319072143773e-4,0,ncas,i02
2306,2024-06-06,2024,0,0,0,0,ncas,i02
2306,2024-06-11,2024,2.9808969606395177,0.12420404002664656,0,0,ncas,i02
2306,2024-06-13,2024,0.4645334873498968,0.019355561972912366,-1.8488783058104617e-4,7.27542001452914e-5,ncas,i02
2306,2024-06-25,2024,3.3282685751184147,0.13867785729660062,1.1823422102031909e-4,0,ncas,i02
2306,2024-06-26,2024,3.625011361774087,0.15104214007392028,-2.6224126101820247e-4,0,ncas,i02
2306,2024-07-01,2024,1.339745420817254,0.05582272586738558,-1.2690876433950194e-4,0,ncas,i02
2306,2024-07-03,2024,6.154091333398731,0.2564204722249471,1.930480939311256e-4,0,ncas,i02
2306,2024-07-09,2024,3.4115649992966874,0.14214854163736196,9.983100618848831e-5,0,ncas,i02
2306,2024-07-11,2024,4.169904796765976,0.17374603319858234,0,-5.8301818983732065e-5,ncas,i02
2306,2024-07-19,2024,3.1078579074905752,0.12949407947877398,0,0,ncas,i02
2306,2024-07-25,2024,1.022994994870206,0.04262479145292524,-8.224845733566028e-5,0,ncas,i02
2306,2024-08-08,2024,3.931260641372716,0.16380252672386314,-2.2660039418237246e-4,0,ncas,i02
2306,2024-08-14,2024,4.016888626739925,0.16737035944749687,7.483669966261609e-5,0,ncas,i02
2306,2024-08-20,2024,6.60657636267872,0.27527401511161337,-2.062690982411686e-4,0,ncas,i02
2306,2024-08-30,2024,3.631549571297619,0.15131456547073413,-1.4093407232670629e-4,-7.671504310883672e-5,ncas,i02
2306,2024-09-12,2024,2.802081947098631,0.11675341446244294,-8.720184519730714e-5,0,ncas,i02
2306,2024-09-24,2024,3.1136327472281344,0.12973469780117228,6.807200455909696e-5,0,ncas,i02
2306,2024-10-08,2024,3.3750939172831127,0.14062891322012971,0,-7.215426196464132e-5,ncas,i02
2306,2024-11-04,2024,0.46665833659980505,0.01944409735832521,0,0,ncas,i02
2310,2024-05-01,2024,0.13566226030294473,0.005652594179289363,5.756192732287111e-5,-3.140944681368908e-5,ncas,i02
2310,2024-05-22,2024,0.4441597669354189,0.018506656955642457,-5.4712398128878776e-5,0,ncas,i02
2310,2024-06-06,2024,0.4724949895269006,0.019687291230287528,-3.435154105382447e-5,0,ncas,i02
2310,2024-07-03,2024,1.3529496745806548,0.05637290310752728,-1.9125761332454498e-4,0,ncas,i02
2310,2024-08-08,2024,2.193539552894407,0.09139748137060029,-8.838540592549407e-5,-8.890953724957102e-5,ncas,i02
2310,2024-08-14,2024,-13.37218372910889,-0.5571743220462038,0,0,ncas,i02
2310,2024-08-20,2024,5.518651375400233,0.22994380730834305,1.943668852270546e-4,0,ncas,i02
2310,2024-08-30,2024,3.330616306699485,0.13877567944581187,-1.431884191863482e-4,0,ncas,i02
2310,2024-09-24,2024,3.581852503484987,0.14924385431187448,-2.1667179582456406e-4,0,ncas,i02
2310,2024-10-08,2024,4.257938444878565,0.17741410186994025,-6.871946000694537e-5,0,ncas,i02
2310,2024-11-04,2024,1.7125437256413558,0.07135598856838983,-7.038859058732306e-5,0,ncas,i02
2311,2024-03-13,2024,1.9058305844142727,0.07940960768392803,0,0,ncas,i02
2311,2024-03-19,2024,2.0596919045540902,0.08582049602308708,-5.994626394003392e-5,-4.411338889738227e-5,ncas,i02
2311,2024-04-04,2024,1.4020846903033357,0.058420195429305655,6.759780100393254e-5,0,ncas,i02
2311,2024-04-09,2024,4.36807368787761,0.18200307032823373,1.4405509568692732e-4,0,ncas,i02
2311,2024-04-15,2024,2.9644984589722787,0.12352076912384494,0,0,ncas,i02
2311,2024-04-22,2024,6.341369695537666,0.2642237373140694,7.486439315259107e-5,0,ncas,i02
2311,2024-04-25,2024,3.3122524432933957,0.13801051847055815,-1.2954371350321618e-4,0,ncas,i02
2311,2024-05-01,2024,8.174917314503661,0.3406215547709859,7.962853556505163e-5,-4.526989476675718e-5,ncas,i02
2311,2024-05-03,2024,10.762281461024,0.44842839420933334,2.2689083823840977e-4,0,ncas,i02
2311,2024-05-06,2024,9.276759267516773,0.38653163614653224,1.0116301985876587e-4,0,ncas,i02
2311,2024-05-09,2024,6.340574314944333,0.26419059645601384,5.701975702999473e-5,0,ncas,i02
2311,2024-05-22,2024,7.397253610412394,0.3082189004338497,-1.2901912383743287e-4,-3.958190637395368e-5,ncas,i02
2311,2024-05-23,2024,6.988573139542777,0.2911905474809491,0,0,ncas,i02
2311,2024-05-30,2024,5.30117561641678,0.22088231735069916,0,0,ncas,i02
2311,2024-05-31,2024,3.095668206356996,0.12898617526487482,0,0,ncas,i02
2311,2024-06-04,2024,9.026198335202729,0.3760915973001137,6.600709752447497e-5,4.735048628409156e-5,ncas,i02
2311,2024-06-06,2024,2.487806587960401,0.10365860783168337,0,0,ncas,i02
2311,2024-06-11,2024,6.804699965104204,0.2835291652126752,-7.343846693042225e-5,0,ncas,i02
2311,2024-06-13,2024,5.036225431514326,0.2098427263130969,1.7163499574382614e-4,0,ncas,i02
2311,2024-06-25,2024,10.74939914053972,0.44789163085582173,3.317211103364684e-4,-5.631830589466612e-5,ncas,i02
2311,2024-06-26,2024,15.227532987742935,0.6344805411559556,0,0,ncas,i02
2311,2024-07-01,2024,9.746438461285326,0.40610160255355526,-1.8203458502722618e-4,-6.51709835038894e-5,ncas,i02
2311,2024-07-03,2024,12.986335188071438,0.5410972995029766,-7.920464991427071e-5,0,ncas,i02
2311,2024-07-09,2024,11.705583785449937,0.4877326577270807,0,0,ncas,i02
2311,2024-07-11,2024,12.448975767670804,0.5187073236529501,3.626062996729976e-4,-5.274553118856587e-5,ncas,i02
2311,2024-07-19,2024,10.22479137037861,0.42603297376577537,0,0,ncas,i02
2311,2024-07-25,2024,12.323730936300985,0.513488789012541,0,0,ncas,i02
2311,2024-08-08,2024,11.175874970843452,0.4656614571184772,2.547032441407611e-4,-4.063737050912968e-5,ncas,i02
2311,2024-08-14,2024,6.558796286789752,0.2732831786162397,-9.927520039786258e-5,0,ncas,i02
2311,2024-08-20,2024,9.479664930245267,0.3949860387602194,0,0,ncas,i02
2311,2024-08-30,2024,7.252661123558524,0.3021942134816052,0,0,ncas,i02
2311,2024-09-12,2024,10.760686197825727,0.4483619249094053,1.779060852143263e-4,0,ncas,i02
2311,2024-09-24,2024,8.244731561097014,0.34353048171237555,0,0,ncas,i02
2311,2024-10-08,2024,5.441779271340262,0.2267408029725109,3.324698559346312e-4,0,ncas,i02
2311,2024-11-04,2024,3.336735835819799,0.13903065982582496,0,0,ncas,i02
2404,2024-03-13,2024,3.2499352568238877,0.13541396903432865,8.970587355638536e-5,0,ncas,i02
2405,2024-05-01,2024,6.1724101287887425,0.2571837553661976,0,0,ncas,i02
2405,2024-05-22,2024,3.764630868267095,0.15685961951112898,-1.3022140378344125e-4,0,ncas,i02
2405,2024-06-06,2024,4.468924058167897,0.18620516909032903,6.814637208637539e-5,0,ncas,i02
2405,2024-07-03,2024,6.336658305880535,0.26402742941168894,9.103369508045516e-5,0,ncas,i02
2405,2024-08-08,2024,9.209035631929844,0.38370981799707676,2.797342854380126e-4,0,ncas,i02
2405,2024-08-14,2024,7.214738412587823,0.30061410052449267,0,4.778980376489144e-5,ncas,i02
2405,2024-08-20,2024,7.229096807084671,0.3012123669618613,0,3.37477036748122e-5,ncas,i02
2405,2024-08-30,2024,6.626087530013771,0.27608698041724045,-1.2192899970575115e-4,-5.7625251248815276e-5,ncas,i02
2405,2024-09-24,2024,7.4183427044337575,0.3090976126847399,2.220491046282413e-4,5.391252483784194e-5,ncas,i02
2405,2024-10-08,2024,3.915043943921832,0.163126830996743,-6.229828669772549e-5,0,ncas,i02
2405,2024-11-04,2024,3.020684577532866,0.12586185739720276,1.8862985529062858e-4,0,ncas,i02
2406,2024-03-13,2024,2.2315693156910057,0.09298205482045857,0,0,ncas,i02
2406,2024-03-19,2024,1.8222299631948158,0.07592624846645066,8.000725328535875e-5,0,ncas,i02
2406,2024-04-04,2024,2.8595464913876167,0.11914777047448404,0,-2.9574018548533483e-5,ncas,i02
2406,2024-04-09,2024,1.801624744666478,0.07506769769443658,-5.391562016484937e-5,0,ncas,i02
2406,2024-04-15,2024,4.804330501418111,0.20018043755908796,1.2347436910223013e-4,0,ncas,i02
2406,2024-04-22,2024,2.347474779767991,0.09781144915699963,1.861945451065186e-4,0,ncas,i02
2406,2024-04-25,2024,1.8741753584636067,0.07809063993598361,-7.48095767289914e-5,-5.130985278288988e-5,ncas,i02
2406,2024-05-01,2024,6.781288741556402,0.2825536975648501,1.8034854005899014e-4,0,ncas,i02
2406,2024-05-03,2024,5.475282465763109,0.2281367694067962,0,0,ncas,i02
2406,2024-05-06,2024,8.251895559458843,0.3438289816441184,0,0,ncas,i02
2406,2024-05-09,2024,6.824278917440136,0.284344954893339,3.5834479713049126e-5,0,ncas,i02
2406,2024-05-22,2024,4.06828027216695,0.16951167800695624,5.667212557387006e-5,0,ncas,i02
2406,2024-05-23,2024,8.757726455160933,0.3649052689650389,1.939147785101216e-4,0,ncas,i02
2406,2024-05-30,2024,6.561481334237298,0.27339505559322075,0,0,ncas,i02
2406,2024-05-31,2024,6.301086547649457,0.26254527281872736,-2.1583649164973913e-4,0,ncas,i02
2406,2024-06-04,2024,11.177668731138017,0.4657361971307507,0,1.0662327601055073e-4,ncas,i02
2406,2024-06-06,2024,3.971033236337576,0.16545971818073232,-7.867035083258541e-5,0,ncas,i02
2406,2024-06-11,2024,5.2816043868465545,0.22006684945193977,-4.679993561262547e-5,0,ncas,i02
2406,2024-06-13,2024,6.138306273748024,0.25576276140616766,0,0,ncas,i02
2406,2024-06-25,2024,10.056373592671052,0.4190155663612939,0,0,ncas,i02
2406,2024-06-26,2024,9.357000828453288,0.38987503451888694,0,3.164931761046578e-5,ncas,i02
2406,2024-07-01,2024,7.735073772146692,0.3222947405061122,1.0869968100689729e-4,0,ncas,i02
2406,2024-07-03,2024,9.862635390780872,0.41094314128253634,-1.4367739725760663e-4,0,ncas,i02
2406,2024-07-09,2024,12.51335309696346,0.5213897123734775,3.3478601673441366e-4,0,ncas,i02
2406,2024-07-11,2024,11.749521344702904,0.48956338936262095,3.0047753810740044e-4,0,ncas,i02
2406,2024-07-19,2024,7.244772836252304,0.301865534843846,1.08298951664302e-4,0,ncas,i02
2406,2024-07-25,2024,10.336099649188496,0.43067081871618734,0,0,ncas,i02
2406,2024-08-08,2024,6.594572517983634,0.27477385491598477,0,0,ncas,i02
2406,2024-08-14,2024,7.168451762350694,0.2986854900979456,-2.0189995813461504e-4,-4.6320591786987914e-5,ncas,i02
2406,2024-08-20,2024,8.339271764427183,0.3474696568511326,-1.2828221109816983e-4,0,ncas,i02
2406,2024-08-30,2024,9.242435951435676,0.38510149797648646,4.342988746998097e-4,0,ncas,i02
2406,2024-09-12,2024,8.401806046948249,0.350075251956177,2.7935468532740257e-4,0,ncas,i02
2406,2024-09-24,2024,7.117710857492305,0.29657128572884606,1.873077321215059e-4,-3.235886314568904e-5,ncas,i02
2406,2024-10-08,2024,5.168800504106554,0.2153666876711064,0,0,ncas,i02
2406,2024-11-04,2024,4.26242102765332,0.17760087615222167,6.194039764415738e-5,-6.569083610531883e-5,ncas,i02
2411,2024-03-13,2024,1.1829419563182004,0.04928924817992501,9.577555797738361e-5,0,ncas,i02
2411,2024-03-19,2024,0.33444861555133876,0.013935358981305782,0,-4.461570706585225e-5,ncas,i02
2411,2024-04-04,2024,0.4454624237923855,0.018560934324682726,0,0,ncas,i02
2411,2024-04-09,2024,2.193787455256113,0.09140781063567138,1.1215014378346888e-4,0,ncas,i02
2411,2024-04-15,2024,0.38631788151880053,0.016096578396616688,1.0481588015886228e-4,0,ncas,i02
2411,2024-04-22,2024,0.6215595451349994,0.025898314380624978,-6.741246000370742e-5,0,ncas,i02
2411,2024-04-25,2024,-0.5829575802453861,-0.02428989917689109,-1.7376968153451897e-4,0,ncas,i02
2411,2024-05-01,2024,0.49707074349518793,0.020711280978966164,5.142653659966297e-5,0,ncas,i02
2411,2024-05-03,2024,3.2977771547036765,0.13740738144598652,-1.1848553429832126e-4,0,ncas,i02
2411,2024-05-06,2024,-0.3076581830912041,-0.012819090962133503,5.0226960886945535e-5,0,ncas,i02
2411,2024-05-09,2024,1.364317520928427,0.056846563372017794,7.489787506192877e-5,0,ncas,i02
2411,2024-05-22,2024,1.812763102159822,0.07553179592332591,-1.5043475388047594e-4,0,ncas,i02
2411,2024-05-23,2024,3.2791166442080133,0.13662986017533388,1.1569409015997982e-4,0,ncas,i02
2411,2024-05-30,2024,0,0,-2.244871315327773e-4,0,ncas,i02
2411,2024-05-31,2024,3.687532297892576,0.15364717907885733,1.3511322814009917e-4,0,ncas,i02
2411,2024-06-04,2024,3.7584105729272714,0.1566004405386363,-1.2130968916521409e-4,-6.600319649653386e-5,ncas,i02
2411,2024-06-06,2024,1.1966441743643008,0.049860173931845865,0,-4.526262295730677e-5,ncas,i02
2411,2024-06-11,2024,3.037275697289313,0.1265531540537214,1.0622799367106616e-4,0,ncas,i02
2411,2024-06-13,2024,2.9465141819022755,0.12277142424592814,8.111737536275579e-5,0,ncas,i02
2411,2024-06-25,2024,5.801832311560814,0.2417430129817006,1.3663472927961717e-4,0,ncas,i02
2411,2024-06-26,2024,5.610329697239974,0.23376373738499892,0,0,ncas,i02
2411,2024-07-01,2024,1.6496997214041738,0.06873748839184057,0,0,ncas,i02
2411,2024-07-03,2024,5.513154168506867,0.2297147570211195,1.709811831780555e-4,0,ncas,i02
2411,2024-07-09,2024,3.677968688067711,0.15324869533615462,0,-4.151101244574234e-5,ncas,i02
2411,2024-07-11,2024,3.049572683043656,0.12706552846015232,1.117891563084219e-4,0,ncas,i02
2411,2024-07-25,2024,4.930156088947826,0.2054231703728261,5.616006960259564e-5,0,ncas,i02
2411,2024-08-08,2024,4.412344956046719,0.18384770650194665,0,0,ncas,i02
2411,2024-08-14,2024,7.723715482713264,0.32182147844638603,2.9241943430887183e-4,0,ncas,i02
2411,2024-08-20,2024,7.040514601644344,0.2933547750685143,-1.589072335861437e-4,0,ncas,i02
2411,2024-08-30,2024,3.1313136647161137,0.13047140269650473,0,0,ncas,i02
2411,2024-09-12,2024,5.4146138623777365,0.22560891093240568,6.39427792121997e-5,0,ncas,i02
2411,2024-09-24,2024,3.5933206042624515,0.1497216918442688,1.3368193058056212e-4,0,ncas,i02
2411,2024-10-08,2024,1.8020455612471968,0.0750852317186332,0,-4.851618356915675e-5,ncas,i02
2411,2024-11-04,2024,2.1057333091959056,0.08773888788316274,8.081911767741932e-5,0,ncas,i02
501,2024-05-01,2024,2.627518696579137,0.10947994569079736,0,0,ncas,i02
501,2024-05-22,2024,1.0995908421689278,0.045816285090371986,0,0,ncas,i02
501,2024-06-06,2024,2.6937212172009923,0.11223838405004136,8.350941986980183e-5,0,ncas,i02
501,2024-07-03,2024,8.623402851986981,0.3593084521661242,0,-8.343761929530092e-5,ncas,i02
501,2024-08-08,2024,9.596210506566035,0.3998421044402514,0,0,ncas,i02
501,2024-08-14,2024,6.638511730582636,0.2766046554409432,9.932115658989748e-5,0,ncas,i02
501,2024-08-20,2024,9.20691825832082,0.3836215940967009,-3.952083159910582e-5,8.116447175952856e-5,ncas,i02
501,2024-08-30,2024,7.399866905898925,0.3083277877457885,0,6.727551021966758e-5,ncas,i02
501,2024-09-24,2024,6.489874330582656,0.270411430440944,0,0,ncas,i02
501,2024-10-08,2024,4.332540368597259,0.18052251535821912,3.690037784665568e-4,0,ncas,i02
501,2024-10-16,2024,2.763429991619427,0.11514291631747611,1.3999320465529638e-4,0,ncas,i02
501,2024-11-04,2024,1.2894008986935357,0.053725037445563985,0,0,ncas,i02
503,2024-10-16,2024,2.4003556847147784,0.1000148201964491,0,0,ncas,i02
505,2024-10-16,2024,0.5710816546382843,0.023795068943261846,0,0,ncas,i02
506,2024-05-01,2024,6.628924996016878,0.27620520816736993,8.307163046816442e-5,-7.670412977937861e-5,ncas,i02
506,2024-05-22,2024,2.692382680589461,0.11218261169122754,0,0,ncas,i02
506,2024-06-06,2024,1.919868981411803,0.07999454089215846,0,0,ncas,i02
506,2024-07-03,2024,8.673064378517687,0.3613776824382369,3.091637035144227e-4,0,ncas,i02
506,2024-08-08,2024,6.108836845293646,0.2545348685539019,7.090714892854605e-5,0,ncas,i02
506,2024-08-14,2024,1.8687110437130605,0.07786296015471085,0,0,ncas,i02
506,2024-08-20,2024,7.074314166995236,0.2947630902914682,-1.341587223808703e-4,0,ncas,i02
506,2024-08-30,2024,6.529617266044533,0.2720673860851889,0,-5.9727664105245255e-5,ncas,i02
506,2024-09-24,2024,3.2566289647954805,0.13569287353314502,-1.6447307436671935e-4,0,ncas,i02
506,2024-10-08,2024,1.6045352186514095,0.06685563411047539,3.2541139378015844e-4,-6.0386044332495785e-5,ncas,i02
506,2024-11-04,2024,2.4511600911605784,0.10213167046502411,0,0,ncas,i02
507,2024-10-16,2024,0,0,0,-8.7721895263562e-5,ncas,i02
508,2024-03-13,2024,0.6905700182651264,0.028773750761046935,-1.1731448859136593e-4,0,ncas,i02
508,2024-03-19,2024,0,0,0,0,ncas,i02
508,2024-04-04,2024,0.45761035660875304,0.019067098192031378,-1.1984784885156919e-4,0,ncas,i02
508,2024-04-09,2024,1.6975443408892004,0.07073101420371669,-1.2308198337723105e-4,0,ncas,i02
508,2024-04-15,2024,2.200705336078084,0.09169605566992019,0,0,ncas,i02
508,2024-04-22,2024,1.7833466899634727,0.07430611208181136,-4.81022758892556e-5,0,ncas,i02
508,2024-04-25,2024,2.6264133400462115,0.10943388916859215,1.7964138706919692e-4,0,ncas,i02
508,2024-05-01,2024,8.830232763582883,0.3679263651492868,6.512983105707494e-5,0,ncas,i02
508,2024-05-03,2024,5.594509892704173,0.23310457886267388,2.395815354713409e-4,0,ncas,i02
508,2024-05-06,2024,4.445018772811195,0.18520911553379976,2.5811357364817386e-4,0,ncas,i02
508,2024-05-09,2024,5.287721790991693,0.22032174129132054,1.033116183354232e-4,0,ncas,i02
508,2024-05-22,2024,1.9235763735162124,0.08014901556317551,0.0014162219949248216,6.276040511979124e-5,ncas,i02
508,2024-05-23,2024,5.54342919710876,0.23097621654619835,8.961726189548434e-4,0,ncas,i02
508,2024-05-30,2024,8.492634506257243,0.3538597710940518,3.807094394202471e-4,0,ncas,i02
508,2024-05-31,2024,8.215042696613043,0.34229344569221015,1.1087103617731329e-4,0,ncas,i02
508,2024-06-04,2024,11.306023077888698,0.4710842949120291,1.4426494053071387e-4,0,ncas,i02
508,2024-06-06,2024,7.49536398947146,0.31230683289464417,-1.462185395205745e-4,0,ncas,i02
508,2024-06-11,2024,7.016761974115141,0.29236508225479757,0,0,ncas,i02
508,2024-06-13,2024,12.869781546172787,0.5362408977571995,4.959623318785209e-4,0,ncas,i02
508,2024-06-25,2024,9.99863223581631,0.41660967649234626,-2.1559016240106345e-4,0,ncas,i02
508,2024-06-26,2024,12.406903450428334,0.5169543104345139,0,0,ncas,i02
508,2024-07-01,2024,7.824125083580213,0.32600521181584224,-2.595094657341093e-4,0,ncas,i02
508,2024-07-03,2024,18.37203662828183,0.7655015261784096,0,-6.126446562968298e-5,ncas,i02
508,2024-07-09,2024,11.387902485069693,0.4744959368779039,0,0,ncas,i02
508,2024-07-11,2024,12.177828742450648,0.5074095309354436,-3.942447163864023e-5,0,ncas,i02
508,2024-07-19,2024,9.670921037913645,0.4029550432464019,2.0900820883733908e-4,0,ncas,i02
508,2024-07-25,2024,13.077280066826333,0.5448866694510972,-1.8795266757487376e-4,0,ncas,i02
508,2024-08-08,2024,7.0222505426894974,0.2925937726120624,-6.663133229314314e-5,0,ncas,i02
508,2024-08-14,2024,8.362079839825185,0.3484199933260494,0,0,ncas,i02
508,2024-08-20,2024,13.190167233119801,0.5495903013799918,-9.815922607878364e-5,9.377443656785945e-5,ncas,i02
508,2024-08-30,2024,11.055070738439865,0.46062794743499436,-7.07262968994646e-5,0,ncas,i02
508,2024-09-12,2024,8.703060928657187,0.36262753869404946,1.375240415764321e-4,-4.847516527481353e-5,ncas,i02
508,2024-09-24,2024,6.376687495830955,0.2656953123262898,0,0,ncas,i02
508,2024-10-08,2024,3.651017703503354,0.1521257376459731,1.690258791377972e-4,0,ncas,i02
508,2024-10-16,2024,2.712205621408122,0.11300856755867175,0,-7.568555968536287e-5,ncas,i02
508,2024-11-04,2024,3.3527090252069476,0.13969620938362282,1.0520873407183218e-4,-2.6933689415936775e-5,ncas,i02
509,2024-03-13,2024,0.9808942532932151,0.040870593887217296,-1.555587080653889e-4,0,ncas,i02
509,2024-03-19,2024,3.197019475794114,0.13320914482475474,4.518898803673782e-5,0,ncas,i02
509,2024-04-04,2024,0.8390587730950226,0.03496078221229261,0,0,ncas,i02
509,2024-04-09,2024,3.4752399856523986,0.14480166606884995,1.7515128767891012e-4,0,ncas,i02
